scope,id,type,name,is_modified,is_value_affected,is_reach_affected,is_upstream,node_id,node_operation,node_type,node_s_pos,node_e_pos,node_level,actor_id,reachability,reachability_actor_ids,code,use_ids,non_contaminated_use_nodes
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_1014,FUNCTION,<CMD>ASSERT_MODEL_EXISTS,True,False,False,False,tests__CMakeLists.txt:n_dst_3248,added,function_definition,15525,15736,4,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2058,"['BUILD_TESTS', 'USE_CAFFE2']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_740', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_742', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2056']","function(ASSERT_MODEL_EXISTS _MODEL)
...MASKED_CONTENT...
endfunction(ASSERT_MODEL_EXISTS)","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3144', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3214', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3284']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_1154,FUNCTION,<CMD>ADD_TOOL,True,False,False,False,tools__CMakeLists.txt:n_dst_83,added,function_definition,101,246,4,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2308,"['BUILD_TOOLS', 'USE_CAFFE2']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2303', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2304', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2307']","function(ADD_TOOl _NAME)
...MASKED_CONTENT...
endfunction()","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3471', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3477', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3483']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_1164,VARIABLE,ALL_SOURCE_FILES,True,False,False,False,CMakeLists.txt:n_dst_10779,added,unquoted_argument,50680,50696,3,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2318,[],[],file(GLOB_RECURSE ALL_SOURCE_FILES src/*.cpp src/*.hpp src/*.h src/*.c tests/*.cc src/*.cc),['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3490'],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_1165,VARIABLE,ALL_SOURCE_FILES,True,False,False,False,CMakeLists.txt:n_dst_10800,added,unquoted_argument,50766,50782,3,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2319,[],[],"list(FILTER ALL_SOURCE_FILES EXCLUDE REGEX ""^${CMAKE_SOURCE_DIR}/src/ext/.*$"")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3492', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3494']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_1166,VARIABLE,CLANG_FORMAT_BIN,True,False,False,False,CMakeLists.txt:n_dst_10824,added,unquoted_argument,50904,50920,3,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2320,[],[],find_program(CLANG_FORMAT_BIN NAMES clang-format clang-format-14 clang-format-10),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3491', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3493']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_1167,DELIVERABLE,clang-format,True,False,False,False,CMakeLists.txt:n_dst_10839,added,unquoted_argument,51000,51012,3,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2321,[],[],add_custom_target(clang-format COMMAND ${CLANG_FORMAT_BIN} -style=file -i ${ALL_SOURCE_FILES}),[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_1168,DELIVERABLE,clang-format-check,True,False,False,False,CMakeLists.txt:n_dst_10866,added,unquoted_argument,51137,51155,3,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2322,[],[],add_custom_target(clang-format-check COMMAND ${CLANG_FORMAT_BIN} --dry-run --Werror --ferror-limit=10 -style=file -i ${ALL_SOURCE_FILES}),[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_1169,VARIABLE,INSTALL_GIT_HOOKS,True,False,False,False,CMakeLists.txt:n_dst_10899,added,unquoted_argument,51322,51339,3,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_2323,[],[],"option(INSTALL_GIT_HOOKS ""install client side git hook"" OFF)",['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3495'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2102,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_122,VARIABLE,CUDNN_ROOT,True,False,False,False,cmake__Cuda.cmake:n_dst_1780,added,unquoted_argument,7622,7632,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_201,"['NOT (USE_CPU_ONLY)', '', 'USE_CUDNN']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_199', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_200']","set(CUDNN_ROOT """" CACHE PATH ""CUDNN root folder"")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_110', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_111', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_114', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_115', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_122']",0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2102,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_123,VARIABLE,CUDNN_INCLUDE,True,False,False,False,cmake__Cuda.cmake:n_dst_1798,added,unquoted_argument,7681,7694,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_202,"['NOT (USE_CPU_ONLY)', '', 'USE_CUDNN']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_199', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_200']","find_path(CUDNN_INCLUDE cudnn.h PATHS ${CUDNN_ROOT} $ENV{CUDNN_ROOT} ${CUDA_TOOLKIT_INCLUDE} DOC ""Path to cuDNN include directory."")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_116', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_118', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_120']",0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2102,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_124,VARIABLE,__libpath_hist,True,False,False,False,cmake__Cuda.cmake:n_dst_1836,added,unquoted_argument,7855,7869,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_203,"['NOT (USE_CPU_ONLY)', '', 'USE_CUDNN']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_199', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_200']",get_filename_component(__libpath_hist ${CUDA_CUDART_LIBRARY} PATH),['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_117'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2102,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_125,VARIABLE,CUDNN_LIBRARY,True,False,False,False,cmake__Cuda.cmake:n_dst_1852,added,unquoted_argument,7914,7927,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_204,"['NOT (USE_CPU_ONLY)', '', 'USE_CUDNN']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_199', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_200']","find_library(CUDNN_LIBRARY NAMES libcudnn.so # libcudnn_static.a PATHS ${CUDNN_ROOT} $ENV{CUDNN_ROOT} ${CUDNN_INCLUDE} ${__libpath_hist} DOC ""Path to cuDNN library."")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_119', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_121']",0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2102,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_126,VARIABLE,HAVE_CUDNN,True,False,False,False,cmake__Cuda.cmake:n_dst_1910,added,unquoted_argument,8173,8183,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_206,"['NOT (USE_CPU_ONLY)', '', 'USE_CUDNN', 'CUDNN_INCLUDE AND CUDNN_LIBRARY']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_199', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_200', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_205']",set(HAVE_CUDNN TRUE PARENT_SCOPE),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_125', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_382']",0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2102,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_127,VARIABLE,CUDNN_FOUND,True,False,False,False,cmake__Cuda.cmake:n_dst_1921,added,unquoted_argument,8212,8223,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_207,"['NOT (USE_CPU_ONLY)', '', 'USE_CUDNN', 'CUDNN_INCLUDE AND CUDNN_LIBRARY']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_199', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_200', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_205']",set(CUDNN_FOUND TRUE PARENT_SCOPE),[],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2102,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_128,VARIABLE,CUDNN_INCLUDE,True,False,False,False,cmake__Cuda.cmake:n_dst_1932,added,unquoted_argument,8265,8278,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_208,"['NOT (USE_CPU_ONLY)', '', 'USE_CUDNN', 'CUDNN_INCLUDE AND CUDNN_LIBRARY']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_199', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_200', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_205']",mark_as_advanced(CUDNN_INCLUDE CUDNN_LIBRARY CUDNN_ROOT),['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_123'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2102,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_129,VARIABLE,CUDNN_LIBRARY,True,False,False,False,cmake__Cuda.cmake:n_dst_1934,added,unquoted_argument,8279,8292,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_208,"['NOT (USE_CPU_ONLY)', '', 'USE_CUDNN', 'CUDNN_INCLUDE AND CUDNN_LIBRARY']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_199', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_200', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_205']",mark_as_advanced(CUDNN_INCLUDE CUDNN_LIBRARY CUDNN_ROOT),['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_124'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2102,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_130,VARIABLE,CUDNN_ROOT,True,False,False,False,cmake__Cuda.cmake:n_dst_1936,added,unquoted_argument,8293,8303,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_208,"['NOT (USE_CPU_ONLY)', '', 'USE_CUDNN', 'CUDNN_INCLUDE AND CUDNN_LIBRARY']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_199', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_200', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_205']",mark_as_advanced(CUDNN_INCLUDE CUDNN_LIBRARY CUDNN_ROOT),[],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_134,VARIABLE,__archs_names,True,False,False,False,cmake__Cuda.cmake:n_dst_473,added,unquoted_argument,2653,2666,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_215,"['NOT (USE_CPU_ONLY)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214']","set(__archs_names ""Fermi"" ""Kepler"" ""Maxwell"" ""All"" ""Manual"")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_131', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_133', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_136', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_138']",0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_135,VARIABLE,__archs_name_default,True,False,False,False,cmake__Cuda.cmake:n_dst_500,added,unquoted_argument,2716,2736,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_216,"['NOT (USE_CPU_ONLY)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214']","set(__archs_name_default ""All"")",['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_132'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_136,VARIABLE,__archs_names,True,False,False,False,cmake__Cuda.cmake:n_dst_521,added,unquoted_argument,2791,2804,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_218,"['NOT (USE_CPU_ONLY)', '', 'NOT CMAKE_CROSSCOMPILING']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_217']","list(APPEND __archs_names ""Auto"")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_133', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_136', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_138']",0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_137,VARIABLE,__archs_name_default,True,False,False,False,cmake__Cuda.cmake:n_dst_532,added,unquoted_argument,2821,2841,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_219,"['NOT (USE_CPU_ONLY)', '', 'NOT CMAKE_CROSSCOMPILING']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_217']","set(__archs_name_default ""Auto"")",['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_132'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_138,VARIABLE,CUDA_ARCH_NAME,True,False,False,False,cmake__Cuda.cmake:n_dst_552,added,unquoted_argument,2943,2957,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_220,"['NOT (USE_CPU_ONLY)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214']","set(CUDA_ARCH_NAME ${__archs_name_default} CACHE STRING ""Select target NVIDIA GPU achitecture."")",['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_134'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_139,VARIABLE,CUDA_ARCH_NAME,True,False,False,False,cmake__Cuda.cmake:n_dst_576,added,unquoted_argument,3058,3072,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_221,"['NOT (USE_CPU_ONLY)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214']","set_property(CACHE CUDA_ARCH_NAME PROPERTY STRINGS """" ${__archs_names})",['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_135'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_140,PROPERTY,STRINGS,True,False,False,False,cmake__Cuda.cmake:n_dst_580,added,unquoted_argument,3082,3089,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_221,"['NOT (USE_CPU_ONLY)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214']","set_property(CACHE CUDA_ARCH_NAME PROPERTY STRINGS """" ${__archs_names})",[],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_141,VARIABLE,CUDA_ARCH_NAME,True,False,False,False,cmake__Cuda.cmake:n_dst_597,added,unquoted_argument,3131,3145,5,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_222,"['NOT (USE_CPU_ONLY)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214']",mark_as_advanced(CUDA_ARCH_NAME),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_137', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_141', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_148', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_150', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_152', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_154', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_157']",0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_142,VARIABLE,__archs_names,True,False,False,False,cmake__Cuda.cmake:n_dst_650,added,unquoted_argument,3269,3282,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_224,"['NOT (USE_CPU_ONLY)', '', 'NOT "";${__archs_names};"" MATCHES "";${CUDA_ARCH_NAME};""']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_223']","string(REPLACE "";"" "","" __archs_names ""${__archs_names}"")",['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_139'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_143,VARIABLE,CUDA_ARCH_BIN,True,False,False,False,cmake__Cuda.cmake:n_dst_709,added,unquoted_argument,3446,3459,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_227,"['NOT (USE_CPU_ONLY)', '', '${CUDA_ARCH_NAME} STREQUAL ""Manual""']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_226']","set(CUDA_ARCH_BIN ${deepdetect_known_gpu_archs} CACHE STRING ""Specify 'real' GPU architectures to build binaries for, BIN(PTX) format is supported"")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_143', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_175']",0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_144,VARIABLE,CUDA_ARCH_PTX,True,False,False,False,cmake__Cuda.cmake:n_dst_731,added,unquoted_argument,3599,3612,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_228,"['NOT (USE_CPU_ONLY)', '', '${CUDA_ARCH_NAME} STREQUAL ""Manual""']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_226']","set(CUDA_ARCH_PTX ""50"" CACHE STRING ""Specify 'virtual' PTX architectures to build PTX intermediate code for"")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_144', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_177']",0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_145,VARIABLE,CUDA_ARCH_BIN,True,False,False,False,cmake__Cuda.cmake:n_dst_750,added,unquoted_argument,3746,3759,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_229,"['NOT (USE_CPU_ONLY)', '', '${CUDA_ARCH_NAME} STREQUAL ""Manual""']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_226']",mark_as_advanced(CUDA_ARCH_BIN CUDA_ARCH_PTX),['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_175'],0
CMakeLists.txt:n_dst_11637/cmake__Cuda.cmake:n_dst_2171,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_146,VARIABLE,CUDA_ARCH_PTX,True,False,False,False,cmake__Cuda.cmake:n_dst_752,added,unquoted_argument,3760,3773,8,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_229,"['NOT (USE_CPU_ONLY)', '', '${CUDA_ARCH_NAME} STREQUAL ""Manual""']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_173', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_182', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_184', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_214', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_226']",mark_as_advanced(CUDA_ARCH_BIN CUDA_ARCH_PTX),['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_177'],0
